"CustomerID","Age","ZIPCode","Family","Experience","EducUgrad","EducGrad","EducProf","Income","CCAvg","Mortgage","PersLoan","SecAccount","CDAccount","OnlineAccount","CreditCard"
3589.00,62.00,"91768",1.00,38.00,0,1,0,65.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
3590.00,38.00,"92807",2.00,12.00,0,1,0,52.00,2.40,147.00,0.00,0.00,0.00,0.00,0.00
3591.00,32.00,"92630",2.00,7.00,1,0,0,64.00,0.10,0.00,0.00,0.00,0.00,1.00,1.00
3592.00,58.00,"94109",2.00,32.00,0,0,1,73.00,2.30,224.00,0.00,0.00,0.00,1.00,1.00
3593.00,33.00,"94704",1.00,3.00,0,0,1,20.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00
3594.00,60.00,"90018",2.00,34.00,1,0,0,44.00,0.30,192.00,0.00,0.00,0.00,1.00,0.00
3595.00,34.00,"95616",1.00,8.00,1,0,0,79.00,2.50,0.00,0.00,0.00,0.00,1.00,0.00
3596.00,38.00,"90025",2.00,14.00,0,1,0,104.00,1.80,79.00,0.00,0.00,0.00,0.00,0.00
3597.00,44.00,"94720",1.00,20.00,1,0,0,88.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00
3598.00,56.00,"92028",3.00,26.00,0,0,1,51.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
3599.00,37.00,"95120",3.00,11.00,0,1,0,61.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00
3600.00,45.00,"93101",2.00,19.00,0,0,1,23.00,0.10,91.00,0.00,0.00,1.00,1.00,1.00
3601.00,44.00,"90018",2.00,20.00,0,0,1,38.00,2.10,95.00,0.00,0.00,0.00,1.00,0.00
3602.00,37.00,"94305",3.00,13.00,0,1,0,75.00,2.60,0.00,0.00,1.00,0.00,0.00,0.00
3603.00,47.00,"95841",4.00,21.00,1,0,0,42.00,0.10,0.00,0.00,0.00,0.00,1.00,1.00
3604.00,51.00,"92407",4.00,25.00,1,0,0,45.00,0.10,0.00,0.00,0.00,0.00,1.00,1.00
3605.00,63.00,"92612",3.00,38.00,0,1,0,59.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3606.00,61.00,"92333",2.00,31.00,0,0,1,130.00,2.60,0.00,1.00,0.00,0.00,0.00,0.00
3607.00,43.00,"96145",2.00,18.00,0,0,1,9.00,0.00,96.00,0.00,0.00,0.00,1.00,1.00
3608.00,41.00,"90401",3.00,15.00,0,0,1,62.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00
3609.00,59.00,"94025",1.00,35.00,1,0,0,202.00,4.70,553.00,0.00,0.00,0.00,0.00,0.00
3610.00,29.00,"94022",1.00,5.00,1,0,0,162.00,4.30,0.00,0.00,0.00,0.00,0.00,1.00
3611.00,32.00,"90029",3.00,6.00,1,0,0,93.00,1.60,79.00,0.00,0.00,0.00,1.00,0.00
3612.00,64.00,"92705",1.00,39.00,1,0,0,145.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00
3613.00,50.00,"90245",1.00,25.00,1,0,0,99.00,4.60,368.00,1.00,1.00,1.00,0.00,1.00
3614.00,35.00,"92672",1.00,11.00,0,0,1,148.00,5.80,0.00,1.00,0.00,0.00,1.00,0.00
3615.00,34.00,"94583",3.00,10.00,0,1,0,154.00,5.40,0.00,1.00,0.00,0.00,1.00,0.00
3616.00,58.00,"95616",2.00,34.00,1,0,0,149.00,6.00,0.00,0.00,0.00,0.00,1.00,1.00
3617.00,41.00,"92507",1.00,15.00,0,0,1,69.00,1.50,78.00,0.00,0.00,0.00,1.00,0.00
3618.00,37.00,"94304",2.00,11.00,1,0,0,30.00,0.30,146.00,0.00,0.00,0.00,0.00,0.00
3619.00,35.00,"92697",2.00,8.00,0,1,0,48.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
3620.00,45.00,"94703",1.00,20.00,0,0,1,42.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3621.00,53.00,"95020",2.00,29.00,1,0,0,132.00,0.30,403.00,0.00,0.00,0.00,0.00,0.00
3622.00,53.00,"91730",3.00,27.00,0,1,0,81.00,1.70,193.00,0.00,0.00,0.00,1.00,0.00
3623.00,54.00,"94901",4.00,29.00,0,1,0,60.00,3.80,0.00,0.00,0.00,0.00,1.00,1.00
3624.00,28.00,"91105",4.00,3.00,0,1,0,45.00,1.70,95.00,0.00,0.00,0.00,0.00,0.00
3625.00,58.00,"92028",1.00,28.00,0,0,1,70.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3626.00,47.00,"92037",4.00,21.00,1,0,0,71.00,2.90,0.00,0.00,0.00,0.00,1.00,0.00
3627.00,24.00,"90089",4.00,-3.00,0,0,1,28.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
3628.00,27.00,"90034",2.00,1.00,1,0,0,83.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
3629.00,42.00,"94949",1.00,18.00,1,0,0,131.00,3.40,0.00,0.00,0.00,0.00,0.00,1.00
3630.00,50.00,"95051",1.00,26.00,1,0,0,82.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
3631.00,41.00,"95020",1.00,16.00,0,0,1,79.00,4.00,225.00,0.00,0.00,0.00,1.00,0.00
3632.00,46.00,"90089",4.00,21.00,0,0,1,51.00,1.90,0.00,0.00,0.00,0.00,0.00,0.00
3633.00,46.00,"95307",2.00,20.00,1,0,0,111.00,6.30,0.00,0.00,0.00,0.00,0.00,1.00
3634.00,51.00,"90048",1.00,25.00,1,0,0,93.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3635.00,59.00,"90009",4.00,35.00,0,0,1,73.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00
3636.00,58.00,"95616",2.00,33.00,0,1,0,24.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3637.00,37.00,"96094",3.00,11.00,0,1,0,64.00,0.90,0.00,0.00,0.00,0.00,1.00,0.00
3638.00,39.00,"94608",3.00,14.00,1,0,0,104.00,1.00,242.00,0.00,0.00,0.00,1.00,0.00
3639.00,47.00,"92866",4.00,22.00,0,0,1,38.00,1.90,0.00,0.00,0.00,0.00,1.00,0.00
3640.00,51.00,"94063",1.00,26.00,1,0,0,191.00,8.10,0.00,0.00,1.00,0.00,1.00,0.00
3641.00,64.00,"95821",4.00,34.00,0,0,1,53.00,1.66,0.00,0.00,0.00,0.00,0.00,1.00
3642.00,59.00,"94402",4.00,35.00,0,0,1,74.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00
3643.00,55.00,"92704",4.00,29.00,0,0,1,21.00,0.70,0.00,0.00,1.00,0.00,1.00,0.00
3644.00,57.00,"92606",3.00,32.00,0,0,1,80.00,1.60,144.00,0.00,0.00,0.00,1.00,1.00
3645.00,59.00,"91711",4.00,33.00,1,0,0,41.00,2.50,174.00,0.00,0.00,0.00,0.00,0.00
3646.00,42.00,"92103",1.00,17.00,0,0,1,79.00,3.70,0.00,0.00,1.00,0.00,0.00,1.00
3647.00,34.00,"92056",3.00,9.00,0,1,0,141.00,6.90,260.00,1.00,0.00,0.00,1.00,0.00
3648.00,41.00,"91605",3.00,14.00,0,1,0,32.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
3649.00,43.00,"95616",3.00,13.00,0,0,1,38.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
3650.00,53.00,"92691",3.00,29.00,0,1,0,85.00,1.80,0.00,0.00,0.00,0.00,1.00,0.00
3651.00,47.00,"91604",2.00,21.00,0,0,1,93.00,0.80,107.00,0.00,0.00,0.00,0.00,0.00
3652.00,49.00,"90504",1.00,23.00,0,0,1,140.00,1.90,0.00,1.00,0.00,0.00,0.00,1.00
3653.00,35.00,"94704",4.00,9.00,0,1,0,69.00,2.20,0.00,0.00,0.00,0.00,0.00,1.00
3654.00,52.00,"92521",2.00,27.00,0,1,0,32.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00
3655.00,53.00,"94061",4.00,28.00,1,0,0,61.00,0.90,177.00,0.00,0.00,0.00,0.00,0.00
3656.00,48.00,"90086",1.00,22.00,1,0,0,125.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
3657.00,35.00,"95014",4.00,8.00,0,1,0,30.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
3658.00,52.00,"94025",2.00,26.00,0,1,0,104.00,2.40,0.00,0.00,0.00,0.00,1.00,1.00
3659.00,60.00,"92612",1.00,35.00,1,0,0,24.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00
3660.00,33.00,"94002",1.00,7.00,0,1,0,22.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
3661.00,38.00,"93401",2.00,12.00,0,1,0,59.00,2.40,0.00,0.00,0.00,0.00,0.00,0.00
3662.00,29.00,"94553",1.00,4.00,0,1,0,120.00,4.10,0.00,1.00,1.00,1.00,0.00,1.00
3663.00,35.00,"94305",2.00,9.00,1,0,0,164.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00
3664.00,26.00,"94111",4.00,2.00,1,0,0,60.00,1.60,0.00,0.00,0.00,1.00,1.00,1.00
3665.00,48.00,"91791",3.00,24.00,0,1,0,43.00,1.90,0.00,0.00,0.00,0.00,1.00,0.00
3666.00,43.00,"91711",3.00,19.00,1,0,0,70.00,2.33,0.00,0.00,1.00,0.00,0.00,0.00
3667.00,60.00,"94143",2.00,35.00,1,0,0,51.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
3668.00,27.00,"94590",4.00,3.00,1,0,0,59.00,1.60,0.00,0.00,0.00,0.00,1.00,0.00
3669.00,38.00,"92037",4.00,13.00,0,0,1,129.00,0.30,75.00,1.00,0.00,0.00,1.00,0.00
3670.00,40.00,"95616",2.00,15.00,0,1,0,22.00,1.40,0.00,0.00,0.00,0.00,1.00,1.00
3671.00,38.00,"94402",4.00,14.00,0,1,0,29.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
3672.00,50.00,"93106",1.00,25.00,0,0,1,18.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
3673.00,38.00,"91320",3.00,13.00,0,0,1,65.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3674.00,34.00,"95134",4.00,9.00,1,0,0,65.00,1.30,0.00,0.00,0.00,0.00,0.00,1.00
3675.00,42.00,"93437",1.00,16.00,1,0,0,38.00,0.20,0.00,0.00,1.00,0.00,0.00,0.00
3676.00,60.00,"92126",2.00,34.00,1,0,0,110.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
3677.00,62.00,"95818",1.00,37.00,0,1,0,22.00,1.50,111.00,0.00,0.00,0.00,1.00,0.00
3678.00,59.00,"94234",2.00,33.00,1,0,0,43.00,0.30,0.00,0.00,0.00,0.00,0.00,1.00
3679.00,49.00,"92093",4.00,25.00,1,0,0,30.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
3680.00,49.00,"90095",2.00,23.00,1,0,0,134.00,6.30,0.00,0.00,0.00,0.00,1.00,0.00
3681.00,36.00,"90064",3.00,11.00,1,0,0,32.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00
3682.00,33.00,"95054",1.00,9.00,1,0,0,139.00,4.30,0.00,0.00,0.00,0.00,0.00,0.00
3683.00,43.00,"95051",2.00,17.00,1,0,0,45.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00
3684.00,53.00,"95070",3.00,27.00,0,1,0,62.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00
3685.00,57.00,"92093",4.00,31.00,0,1,0,51.00,1.70,103.00,0.00,0.00,0.00,1.00,0.00
3686.00,53.00,"94588",1.00,27.00,0,0,1,93.00,0.80,313.00,0.00,0.00,0.00,0.00,0.00
3687.00,60.00,"92521",1.00,35.00,1,0,0,122.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00
3688.00,34.00,"93943",1.00,10.00,1,0,0,45.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00
3689.00,51.00,"90245",1.00,26.00,1,0,0,179.00,8.10,0.00,0.00,1.00,0.00,1.00,0.00
3690.00,36.00,"94708",3.00,12.00,1,0,0,64.00,2.80,205.00,0.00,0.00,0.00,0.00,1.00
3691.00,63.00,"95449",2.00,39.00,1,0,0,41.00,1.10,0.00,0.00,0.00,0.00,0.00,0.00
3692.00,37.00,"95211",2.00,13.00,0,0,1,58.00,0.60,0.00,0.00,0.00,0.00,0.00,1.00
3693.00,57.00,"94132",4.00,33.00,1,0,0,64.00,2.20,0.00,0.00,0.00,0.00,1.00,0.00
3694.00,52.00,"93117",3.00,27.00,0,1,0,28.00,1.70,0.00,0.00,0.00,0.00,0.00,0.00
3695.00,38.00,"92037",1.00,8.00,0,0,1,21.00,0.66,0.00,0.00,0.00,0.00,1.00,0.00
3696.00,61.00,"90272",1.00,35.00,0,1,0,60.00,2.80,0.00,0.00,0.00,0.00,1.00,0.00
3697.00,31.00,"94309",2.00,5.00,1,0,0,78.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
3698.00,39.00,"95616",3.00,13.00,0,0,1,59.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
3699.00,38.00,"96001",3.00,12.00,0,0,1,59.00,0.50,0.00,0.00,1.00,1.00,1.00,1.00
3700.00,46.00,"94501",4.00,22.00,0,1,0,83.00,1.40,0.00,0.00,0.00,0.00,1.00,1.00
3701.00,48.00,"94608",1.00,22.00,1,0,0,128.00,5.70,0.00,0.00,1.00,0.00,0.00,0.00
3702.00,58.00,"90503",1.00,33.00,1,0,0,95.00,2.60,0.00,0.00,0.00,0.00,1.00,0.00
3703.00,50.00,"93108",4.00,25.00,0,0,1,160.00,4.30,410.00,1.00,0.00,0.00,0.00,0.00
3704.00,67.00,"94301",4.00,41.00,0,0,1,78.00,2.40,0.00,0.00,1.00,0.00,0.00,0.00
3705.00,36.00,"91304",2.00,11.00,0,1,0,184.00,5.10,0.00,1.00,0.00,0.00,0.00,0.00
3706.00,30.00,"91770",3.00,4.00,1,0,0,30.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
3707.00,58.00,"94305",2.00,33.00,0,0,1,51.00,1.60,123.00,0.00,0.00,0.00,1.00,0.00
3708.00,43.00,"92647",1.00,18.00,0,0,1,35.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
3709.00,31.00,"92116",4.00,1.00,0,0,1,74.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00
3710.00,37.00,"92521",4.00,11.00,0,1,0,43.00,1.20,0.00,0.00,1.00,0.00,0.00,0.00
3711.00,49.00,"90032",2.00,22.00,0,1,0,23.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
3712.00,27.00,"94720",4.00,1.00,1,0,0,20.00,0.40,99.00,0.00,0.00,0.00,1.00,0.00
3713.00,50.00,"92154",1.00,25.00,1,0,0,112.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
3714.00,46.00,"90064",3.00,20.00,0,1,0,74.00,0.70,0.00,0.00,0.00,0.00,1.00,1.00
3715.00,49.00,"94720",2.00,23.00,0,0,1,65.00,0.40,232.00,0.00,0.00,0.00,0.00,1.00
3716.00,29.00,"92037",2.00,5.00,1,0,0,124.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
3717.00,55.00,"91773",3.00,29.00,1,0,0,65.00,2.50,0.00,0.00,0.00,0.00,0.00,0.00
3718.00,61.00,"94550",3.00,37.00,0,0,1,73.00,2.00,285.00,0.00,0.00,0.00,0.00,0.00
3719.00,45.00,"92833",2.00,19.00,0,0,1,8.00,0.10,0.00,0.00,0.00,0.00,0.00,1.00
3720.00,33.00,"92126",3.00,8.00,1,0,0,53.00,2.30,76.00,0.00,0.00,0.00,1.00,0.00
3721.00,63.00,"92521",3.00,39.00,0,0,1,131.00,2.60,229.00,1.00,0.00,0.00,1.00,0.00
3722.00,32.00,"91040",4.00,6.00,1,0,0,13.00,0.30,0.00,0.00,1.00,1.00,1.00,1.00
3723.00,42.00,"93118",1.00,17.00,1,0,0,60.00,2.40,98.00,0.00,0.00,0.00,1.00,0.00
3724.00,51.00,"94022",1.00,27.00,0,1,0,45.00,1.60,82.00,0.00,0.00,0.00,1.00,0.00
3725.00,44.00,"93108",2.00,20.00,0,0,1,39.00,2.10,119.00,0.00,0.00,0.00,0.00,0.00
3726.00,33.00,"94305",4.00,6.00,0,1,0,78.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
3727.00,39.00,"94304",3.00,13.00,0,0,1,43.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3728.00,56.00,"94117",2.00,30.00,1,0,0,31.00,0.30,109.00,0.00,1.00,1.00,1.00,1.00
3729.00,28.00,"91902",3.00,3.00,0,1,0,118.00,2.40,161.00,1.00,0.00,0.00,0.00,0.00
3730.00,43.00,"94040",3.00,17.00,1,0,0,82.00,0.10,0.00,0.00,0.00,0.00,1.00,0.00
3731.00,30.00,"92093",3.00,6.00,1,0,0,112.00,2.50,0.00,0.00,0.00,0.00,1.00,0.00
3732.00,34.00,"92867",1.00,8.00,0,1,0,10.00,0.40,0.00,0.00,0.00,0.00,1.00,0.00
3733.00,26.00,"92521",2.00,1.00,0,0,1,18.00,0.90,95.00,0.00,0.00,0.00,0.00,0.00
3734.00,58.00,"94105",3.00,32.00,0,1,0,72.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3735.00,43.00,"95193",4.00,19.00,0,0,1,72.00,0.20,0.00,0.00,0.00,0.00,1.00,0.00
3736.00,40.00,"91103",1.00,14.00,1,0,0,78.00,5.20,0.00,0.00,0.00,0.00,1.00,0.00
3737.00,54.00,"96001",3.00,30.00,0,1,0,78.00,1.80,0.00,0.00,0.00,0.00,0.00,0.00
3738.00,44.00,"91423",1.00,19.00,0,0,1,30.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3739.00,54.00,"95008",3.00,28.00,1,0,0,45.00,1.40,0.00,0.00,0.00,0.00,0.00,1.00
3740.00,39.00,"90502",2.00,14.00,1,0,0,80.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
3741.00,59.00,"92660",1.00,35.00,1,0,0,174.00,4.70,0.00,0.00,0.00,0.00,1.00,1.00
3742.00,53.00,"92152",2.00,29.00,0,0,1,51.00,3.20,0.00,0.00,0.00,0.00,1.00,0.00
3743.00,32.00,"94596",1.00,8.00,1,0,0,181.00,6.00,0.00,0.00,0.00,1.00,1.00,1.00
3744.00,40.00,"94720",4.00,14.00,0,1,0,78.00,1.40,194.00,0.00,0.00,0.00,1.00,1.00
3745.00,54.00,"90025",3.00,29.00,0,0,1,79.00,1.60,0.00,0.00,0.00,0.00,0.00,0.00
3746.00,27.00,"90640",1.00,3.00,1,0,0,119.00,5.40,118.00,0.00,0.00,0.00,1.00,0.00
3747.00,63.00,"93943",4.00,39.00,0,1,0,49.00,1.20,109.00,0.00,1.00,1.00,1.00,1.00
3748.00,26.00,"91360",3.00,0.00,0,1,0,83.00,3.90,0.00,1.00,0.00,0.00,1.00,0.00
3749.00,33.00,"94025",1.00,7.00,0,1,0,100.00,2.70,126.00,0.00,0.00,0.00,1.00,0.00
3750.00,43.00,"90095",3.00,19.00,1,0,0,70.00,2.33,0.00,0.00,0.00,0.00,1.00,0.00
3751.00,57.00,"90266",3.00,32.00,0,1,0,52.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3752.00,26.00,"94591",4.00,2.00,1,0,0,12.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
3753.00,55.00,"93003",4.00,30.00,0,0,1,82.00,1.30,219.00,0.00,0.00,0.00,0.00,1.00
3754.00,30.00,"95351",2.00,4.00,0,1,0,34.00,0.30,0.00,0.00,0.00,0.00,1.00,1.00
3755.00,63.00,"93106",4.00,37.00,0,0,1,112.00,2.40,0.00,0.00,0.00,0.00,1.00,1.00
3756.00,55.00,"94115",3.00,25.00,0,0,1,42.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00
3757.00,35.00,"92122",2.00,11.00,1,0,0,83.00,2.20,0.00,0.00,0.00,0.00,0.00,0.00
3758.00,45.00,"91101",1.00,21.00,0,1,0,142.00,1.40,0.00,1.00,0.00,0.00,1.00,0.00
3759.00,47.00,"94720",2.00,23.00,1,0,0,199.00,6.66,0.00,0.00,0.00,0.00,1.00,0.00
3760.00,31.00,"92093",4.00,4.00,0,1,0,29.00,1.50,121.00,0.00,0.00,0.00,1.00,1.00
3761.00,56.00,"91107",3.00,26.00,0,0,1,70.00,1.40,273.00,0.00,0.00,0.00,1.00,1.00
3762.00,49.00,"95831",2.00,24.00,0,0,1,25.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
3763.00,53.00,"95616",2.00,27.00,1,0,0,84.00,1.10,0.00,0.00,0.00,0.00,1.00,0.00
3764.00,62.00,"95051",3.00,36.00,1,0,0,81.00,4.40,0.00,0.00,0.00,0.00,0.00,1.00
3765.00,63.00,"94720",2.00,37.00,1,0,0,15.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00
3766.00,26.00,"94706",3.00,0.00,0,0,1,54.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3767.00,59.00,"90245",4.00,35.00,0,1,0,108.00,3.80,304.00,1.00,0.00,0.00,1.00,0.00
3768.00,40.00,"95819",4.00,16.00,1,0,0,83.00,2.66,0.00,0.00,0.00,0.00,1.00,1.00
3769.00,42.00,"94309",1.00,16.00,0,0,1,62.00,0.70,170.00,0.00,0.00,1.00,1.00,1.00
3770.00,29.00,"90095",2.00,4.00,1,0,0,134.00,3.30,204.00,0.00,0.00,0.00,0.00,0.00
3771.00,40.00,"94306",3.00,16.00,1,0,0,75.00,2.33,79.00,0.00,0.00,0.00,0.00,0.00
3772.00,31.00,"91711",2.00,7.00,0,1,0,109.00,2.00,341.00,0.00,0.00,0.00,0.00,1.00
3773.00,35.00,"94112",2.00,10.00,1,0,0,152.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00
3774.00,62.00,"93940",4.00,36.00,0,0,1,83.00,2.40,0.00,0.00,1.00,0.00,0.00,0.00
3775.00,51.00,"92521",4.00,26.00,0,0,1,52.00,1.80,0.00,0.00,0.00,0.00,1.00,0.00
3776.00,32.00,"90275",2.00,6.00,0,0,1,31.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00
3777.00,27.00,"93108",3.00,3.00,0,0,1,135.00,2.70,449.00,1.00,0.00,0.00,0.00,1.00
3778.00,62.00,"94706",1.00,37.00,1,0,0,98.00,0.90,151.00,0.00,0.00,0.00,1.00,0.00
3779.00,66.00,"95814",4.00,41.00,0,1,0,14.00,0.60,0.00,0.00,0.00,0.00,0.00,0.00
3780.00,53.00,"93407",4.00,27.00,1,0,0,64.00,2.60,0.00,0.00,0.00,0.00,1.00,1.00
3781.00,49.00,"92780",2.00,25.00,1,0,0,109.00,6.80,0.00,0.00,0.00,0.00,0.00,0.00
3782.00,65.00,"94104",1.00,40.00,1,0,0,118.00,1.30,333.00,0.00,0.00,1.00,1.00,1.00
3783.00,30.00,"91311",4.00,5.00,0,1,0,80.00,2.20,0.00,0.00,1.00,0.00,1.00,0.00
3784.00,60.00,"90028",3.00,34.00,0,0,1,51.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00
3785.00,30.00,"94611",4.00,6.00,0,1,0,115.00,3.80,0.00,1.00,0.00,0.00,1.00,0.00
3786.00,54.00,"95841",1.00,28.00,1,0,0,83.00,2.40,0.00,0.00,0.00,0.00,1.00,0.00
3787.00,54.00,"91301",1.00,28.00,1,0,0,90.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3788.00,37.00,"95616",4.00,12.00,1,0,0,28.00,1.70,0.00,0.00,1.00,1.00,1.00,0.00
3789.00,32.00,"95616",2.00,7.00,1,0,0,82.00,2.50,221.00,0.00,0.00,0.00,1.00,1.00
3790.00,51.00,"94301",3.00,27.00,1,0,0,24.00,0.40,0.00,0.00,0.00,0.00,1.00,1.00
3791.00,46.00,"92029",2.00,22.00,1,0,0,71.00,1.70,0.00,0.00,0.00,0.00,1.00,1.00
3792.00,41.00,"91330",1.00,17.00,1,0,0,80.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00
3793.00,62.00,"92709",4.00,36.00,0,0,1,109.00,1.70,0.00,0.00,0.00,0.00,1.00,0.00
3794.00,54.00,"91711",1.00,28.00,1,0,0,140.00,2.90,0.00,0.00,0.00,0.00,1.00,0.00
3795.00,52.00,"92612",4.00,27.00,0,1,0,39.00,0.20,0.00,0.00,1.00,0.00,1.00,0.00
3796.00,51.00,"94010",1.00,25.00,0,1,0,39.00,1.20,98.00,0.00,0.00,0.00,1.00,0.00
3797.00,24.00,"94920",3.00,-2.00,0,1,0,50.00,2.40,0.00,0.00,1.00,0.00,0.00,0.00
3798.00,61.00,"92521",2.00,35.00,1,0,0,31.00,0.30,0.00,0.00,0.00,0.00,1.00,0.00
3799.00,55.00,"93943",3.00,25.00,0,0,1,35.00,1.00,144.00,0.00,0.00,0.00,1.00,1.00
3800.00,37.00,"93109",4.00,11.00,1,0,0,44.00,0.20,0.00,0.00,0.00,0.00,0.00,1.00
3801.00,64.00,"93955",1.00,38.00,0,0,1,35.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00
3802.00,34.00,"95616",2.00,8.00,1,0,0,20.00,0.30,106.00,0.00,0.00,0.00,1.00,1.00
3803.00,31.00,"95616",4.00,7.00,0,1,0,10.00,0.70,0.00,0.00,0.00,0.00,1.00,0.00
3804.00,42.00,"96001",4.00,18.00,0,0,1,83.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
3805.00,47.00,"95842",2.00,22.00,1,0,0,203.00,8.80,0.00,0.00,0.00,0.00,1.00,0.00
3806.00,29.00,"93109",3.00,5.00,1,0,0,84.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
3807.00,34.00,"92096",4.00,8.00,1,0,0,41.00,0.80,0.00,0.00,0.00,0.00,0.00,0.00
3808.00,36.00,"95051",2.00,11.00,1,0,0,164.00,7.80,0.00,0.00,0.00,0.00,1.00,1.00
3809.00,34.00,"90089",2.00,10.00,1,0,0,152.00,6.50,0.00,0.00,0.00,0.00,0.00,0.00
3810.00,26.00,"94080",4.00,2.00,1,0,0,62.00,1.60,0.00,0.00,1.00,0.00,0.00,0.00
3811.00,48.00,"94707",4.00,24.00,1,0,0,12.00,1.00,89.00,0.00,0.00,0.00,0.00,0.00
3812.00,47.00,"94061",4.00,23.00,1,0,0,28.00,0.60,0.00,0.00,0.00,0.00,1.00,0.00
3813.00,39.00,"94720",1.00,13.00,1,0,0,52.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00
3814.00,62.00,"91343",3.00,37.00,0,1,0,19.00,1.30,97.00,0.00,0.00,0.00,1.00,0.00
3815.00,34.00,"94304",3.00,9.00,1,0,0,35.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00
3816.00,43.00,"95053",4.00,19.00,1,0,0,28.00,0.30,96.00,0.00,0.00,0.00,1.00,0.00
3817.00,55.00,"94904",3.00,30.00,0,1,0,70.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00
3818.00,65.00,"92093",1.00,40.00,1,0,0,140.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00
3819.00,26.00,"94305",4.00,0.00,0,0,1,102.00,2.30,0.00,0.00,0.00,0.00,0.00,0.00
3820.00,57.00,"93950",4.00,27.00,0,0,1,50.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00
3821.00,32.00,"94102",3.00,7.00,1,0,0,61.00,2.30,205.00,0.00,0.00,0.00,1.00,1.00
3822.00,35.00,"92220",2.00,9.00,0,1,0,188.00,3.70,259.00,1.00,0.00,0.00,1.00,0.00
3823.00,63.00,"91768",4.00,33.00,0,0,1,178.00,9.00,0.00,1.00,0.00,0.00,0.00,0.00
